date,t,confirmed,deaths,recovered,Population,s_si,i_si,s_sir,i_sir,r_sir,recovered_reliable
2020-02-12,21,45232,1120,5150.0,7744776836.0,0.9999941596767786,5.8403232214191586e-06,0.9999941596767786,5.030745342963682e-06,8.095778784554768e-07,True
2020-02-13,22,60384,1373,6293.0,7744776836.0,0.9999922032614653,7.796738534713797e-06,0.9999922032614653,6.806910142969031e-06,9.898283917447664e-07,True
2020-02-14,23,66912,1525,8060.0,7744776836.0,0.9999913603708129,8.63962918711529e-06,0.9999913603708129,7.4020208992371795e-06,1.2376082878781092e-06,True
2020-02-15,24,69055,1668,9396.0,7744776836.0,0.9999910836681983,8.916331801713389e-06,0.9999910836681983,7.487756100400567e-06,1.4285757013128222e-06,True
2020-02-16,25,71238,1772,10866.0,7744776836.0,0.9999908018008126,9.19819918746591e-06,0.9999908018008126,7.566389741226625e-06,1.6318094462392848e-06,True
2020-02-17,26,73273,1870,12586.0,7744776836.0,0.9999905390430801,9.460956919947074e-06,0.99999053904308,7.5944086247393586e-06,1.866548295207715e-06,True
2020-02-18,27,75155,2010,14351.0,7744776836.0,0.9999902960405972,9.703959402762577e-06,0.9999902960405973,7.591438881325566e-06,2.1125205214370105e-06,True
2020-02-19,28,75655,2125,16122.0,7744776836.0,0.9999902314809578,9.768519042192839e-06,0.9999902314809578,7.412479560824882e-06,2.356039481367956e-06,True
2020-02-20,29,76216,2250,18180.0,7744776836.0,0.9999901590450424,9.840954957633592e-06,0.9999901590450423,7.203048090513115e-06,2.637906867120477e-06,True
2020-02-21,30,76846,2254,18891.0,7744776836.0,0.9999900776998967,9.92230010331572e-06,0.9999900776998967,7.19207295180997e-06,2.7302271515057507e-06,True
2020-02-22,31,78608,2462,22889.0,7744776836.0,0.9999898501917274,1.0149808272667962e-05,0.9999898501917273,6.876505434274853e-06,3.273302838393109e-06,True
2020-02-23,32,78990,2473,23394.0,7744776836.0,0.9999898008681628,1.0199131837192681e-05,0.9999898008681628,6.859203450907542e-06,3.3399283862851382e-06,True
2020-02-24,33,79558,2633,25226.0,7744776836.0,0.9999897275284124,1.0272471587585457e-05,0.9999897275284124,6.675337597810158e-06,3.5971339897752996e-06,True
2020-02-25,34,80412,2713,27904.0,7744776836.0,0.9999896172605482,1.0382739451732344e-05,0.9999896172605484,6.429494490859723e-06,3.953244960872621e-06,True
2020-02-26,35,81384,2774,30385.0,7744776836.0,0.9999894917566092,1.0508243390784772e-05,0.9999894917566092,6.226777223048703e-06,4.281466167736069e-06,True
2020-02-27,36,82728,2817,33276.0,7744776836.0,0.9999893182202985,1.0681779701573315e-05,0.9999893182202985,6.021477569660472e-06,4.660302131912843e-06,True
2020-02-28,37,84152,2876,36708.0,7744776836.0,0.9999891343544454,1.0865645554670699e-05,0.9999891343544454,5.754588020255772e-06,5.111057534414927e-06,True
2020-02-29,38,86023,2946,39779.0,7744776836.0,0.9999888927722745,1.1107227725418736e-05,0.9999888927722745,5.590606536102908e-06,5.5166211893158285e-06,True
2020-03-01,39,88402,3000,42715.0,7744776836.0,0.9999885855975101,1.141440248982792e-05,0.9999885855975102,5.511714656719128e-06,5.902687833108791e-06,True
2020-03-02,40,90382,3090,45599.0,7744776836.0,0.999988329941338,1.1670058661971754e-05,0.9999883299413381,5.38337009353177e-06,6.286688568439986e-06,True
2020-03-03,41,92994,3164,48221.0,7744776836.0,0.9999879926817816,1.200731821835544e-05,0.9999879926817817,5.372524074107486e-06,6.634794144247955e-06,True
2020-03-04,42,95338,3260,51164.0,7744776836.0,0.999987690026192,1.2309973808004505e-05,0.999987690026192,5.282786175299422e-06,7.027187632705082e-06,True
2020-03-05,43,98078,3355,53790.0,7744776836.0,0.9999873362393679,1.2663760632082336e-05,0.999987336239368,5.285239441597772e-06,7.378521190484564e-06,True
2020-03-06,44,102062,3469,55858.0,7744776836.0,0.9999868218281609,1.317817183906266e-05,0.9999868218281609,5.517912382104434e-06,7.660259456958225e-06,True
2020-03-07,45,106199,3573,58350.0,7744776836.0,0.9999862876617043,1.3712338295708641e-05,0.9999862876617043,5.716885190828499e-06,7.995453104880141e-06,True
2020-03-08,46,109997,3815,60687.0,7744776836.0,0.9999857972666831,1.4202733316820906e-05,0.9999857972666832,5.8742815917594765e-06,8.32845172506143e-06,True
2020-03-09,47,114292,4009,62487.0,7744776836.0,0.9999852426993805,1.475730061952685e-05,0.9999852426993805,6.1713850524175384e-06,8.585915567109312e-06,True
2020-03-10,48,119051,4284,64394.0,7744776836.0,0.9999846282207324,1.5371779267624078e-05,0.9999846282207324,6.5041254340411055e-06,8.867653833582972e-06,True
2020-03-11,49,126527,4636,66991.0,7744776836.0,0.9999836629250036,1.6337074996385346e-05,0.9999836629250036,7.0886484094426915e-06,9.248426586942654e-06,True
2020-03-12,50,133283,4957,68320.0,7744776836.0,0.9999827905951556,1.7209404844367036e-05,0.9999827905951556,7.74793144730452e-06,9.461473397062515e-06,True
2020-03-13,51,146477,5460,70247.0,7744776836.0,0.9999810869953903,1.891300460965277e-05,0.9999810869953903,9.137771364959185e-06,9.775233244693586e-06,True
2020-03-14,52,157365,5886,72614.0,7744776836.0,0.9999796811446822,2.0318855317886142e-05,0.999979681144682,1.0182991927335116e-05,1.0135863390551025e-05,True
2020-03-15,53,168598,6557,76023.0,7744776836.0,0.9999782307478227,2.1769252177326392e-05,0.9999782307478227,1.1106582129024435e-05,1.0662670048301957e-05,True
2020-03-16,54,183165,7268,78077.0,7744776836.0,0.9999763498672876,2.3650132712487625e-05,0.9999763498672875,1.2630447858136321e-05,1.1019684854351302e-05,True
2020-03-17,55,198339,8119,80821.0,7744776836.0,0.9999743906113501,2.5609388649917196e-05,0.9999743906113501,1.4125519988062313e-05,1.1483868661854882e-05,True
2020-03-18,56,215900,9075,83308.0,7744776836.0,0.999972123147694,2.7876852305986833e-05,0.999972123147694,1.594842596701517e-05,1.192842633897166e-05,True
2020-03-19,57,242987,10217,84949.0,7744776836.0,0.9999686256937875,3.1374306212481805e-05,0.9999686256937875,1.9086540920441312e-05,1.2287765292040494e-05,True
2020-03-20,58,272517,11791,87394.0,7744776836.0,0.9999648128014827,3.518719851723304e-05,0.9999648128014827,2.2380502843452104e-05,1.2806695673780935e-05,True
2020-03-21,59,304944,13599,91640.0,7744776836.0,0.9999606258506272,3.937414937284321e-05,0.9999606258506272,2.578576558484067e-05,1.3588383788002539e-05,True
2020-03-22,60,339156,15427,97857.0,7744776836.0,0.9999562084218587,4.379157814121941e-05,0.9999562084218588,2.9164429754783962e-05,1.4627148386435444e-05,True
2020-03-23,61,381711,17523,98345.0,7744776836.0,0.9999507137509469,4.9286249053128945e-05,0.9999507137509469,3.432545645011791e-05,1.4960792603011035e-05,True
2020-03-24,62,423594,19949,107864.0,7744776836.0,0.9999453058481903,5.4694151809644217e-05,0.9999453058481904,3.819102942064424e-05,1.6503122388999977e-05,True
2020-03-25,63,475075,22920,113570.0,7744776836.0,0.9999386586585953,6.134134140466278e-05,0.9999386586585953,4.3717851032990046e-05,1.7623490371672732e-05,True
2020-03-26,64,535889,26173,121941.0,7744776836.0,0.9999308063987707,6.91936012292866e-05,0.9999308063987707,5.006922836013915e-05,1.9124372869147446e-05,True
2020-03-27,65,599820,29812,130654.0,7744776836.0,0.9999225516741539,7.744832584611868e-05,0.9999225516741539,5.672907164448605e-05,2.0719254201632623e-05,True
2020-03-28,66,669402,33861,138955.0,7744776836.0,0.9999135672964922,8.643270350779156e-05,0.9999135672964922,6.411882621223148e-05,2.2313877295560075e-05,True
2020-03-29,67,725918,37680,148411.0,7744776836.0,0.9999062699913281,9.373000867187286e-05,0.9999062699913281,6.970207294943934e-05,2.4027935722433513e-05,True
2020-03-30,68,790929,42050,163747.0,7744776836.0,0.9998978758178901,0.00010212418210987429,0.9998978758178901,7.555182187821531e-05,2.657236023165897e-05,True
2020-03-31,69,869371,47218,176211.0,7744776836.0,0.9998877474434178,0.0001122525565822514,0.9998877474434177,8.34035652257237e-05,2.8848991356527707e-05,True
2020-04-01,70,955728,53862,191751.0,7744776836.0,0.9998765970898532,0.00012340291014680956,0.9998765970898532,9.168953670804001e-05,3.171337343876954e-05,True
2020-04-02,71,1038176,60115,208483.0,7744776836.0,0.9998659514635497,0.00013404853645030193,0.9998659514635497,9.936735638692327e-05,3.468118006337865e-05,True
2020-04-03,72,1122386,66617,223465.0,7744776836.0,0.9998550783290768,0.00014492167092314652,0.9998550783290768,0.00010746649227272842,3.745517865041812e-05,True
2020-04-04,73,1182507,72976,243475.0,7744776836.0,0.9998473155489125,0.00015268445108752,0.9998473155489125,0.00011182452617282877,4.085992491469124e-05,True
2020-04-05,74,1254222,78897,256876.0,7744776836.0,0.999838055759829,0.00016194424017100238,0.999838055759829,0.00011858947255016813,4.335476762083426e-05,True
2020-04-06,75,1328948,85324,273341.0,7744776836.0,0.9998284071925969,0.0001715928074031338,0.9998284071925968,0.00012528224125062446,4.631056615250934e-05,True
2020-04-07,76,1397886,93841,296068.0,7744776836.0,0.9998195059677508,0.0001804940322492205,0.9998195059677508,0.000130149263347993,5.034476890122751e-05,True
2020-04-08,77,1480062,101061,324587.0,7744776836.0,0.9998088954618911,0.00019110453810886283,0.9998088954618911,0.0001361451753004391,5.4959362808423726e-05,True
2020-04-09,78,1567243,109216,348833.0,7744776836.0,0.9997976387140408,0.00020236128595920203,0.9997976387140408,0.00014321832939641853,5.914295656278352e-05,True
2020-04-10,79,1653665,116957,369878.0,7744776836.0,0.9997864799677231,0.00021352003227688614,0.9997864799677232,0.0001506602481528236,6.285978412406253e-05,True
2020-04-11,80,1729180,123939,395394.0,7744776836.0,0.99977672952538,0.0002232704746200385,0.99977672952538,0.0001562145721715667,6.705590244847179e-05,True
2020-04-12,81,1847761,130453,414243.0,7744776836.0,0.9997614184321734,0.00023858156782659813,0.9997614184321735,0.0001682508131083869,7.033075471821122e-05,True
2020-04-13,82,1919593,136966,440865.0,7744776836.0,0.9997521435361343,0.0002478564638657072,0.9997521435361343,0.00017324734184245253,7.460912202325464e-05,True
2020-04-14,83,2004226,144323,465487.0,7744776836.0,0.9997412157842065,0.0002587842157935098,0.9997412157842065,0.0001800459883515745,7.87382274419353e-05,True
2020-04-15,84,2082482,153088,501270.0,7744776836.0,0.99973111142592,0.0002688885740800188,0.99973111142592,0.000184398341003405,8.449023307661385e-05,True
2020-04-16,85,2176950,160800,531421.0,7744776836.0,0.9997189137858846,0.0002810862141154147,0.9997189137858846,0.00019170713778330487,8.937907633210982e-05,True
2020-04-17,86,2264830,169688,556758.0,7744776836.0,0.9997075667836584,0.0002924332163416774,0.9997075667836584,0.00019863503269056622,9.37981836511112e-05,True
2020-04-18,87,2343082,176118,580205.0,7744776836.0,0.9996974629418489,0.00030253705815107106,0.9996974629418489,0.000204881177805444,9.765588034562704e-05,True
2020-04-19,88,2419404,182219,611105.0,7744776836.0,0.9996876083002477,0.00031239169975226386,0.9996876083002477,0.0002099582769695186,0.00010243342278274524,True
2020-04-20,89,2495886,188730,632587.0,7744776836.0,0.999677732999562,0.0003222670004380743,0.9996777329995619,0.0002162191416821865,0.00010604785875588785,True
2020-04-21,90,2571973,195926,666744.0,7744776836.0,0.9996679087009913,0.00033209129900873494,0.9996679087009912,0.00022070397071412789,0.00011138732829460704,True
2020-04-22,91,2654011,203205,695563.0,7744776836.0,0.9996573160135921,0.0003426839864078945,0.9996573160135921,0.0002266357103849803,0.00011604827602291419,True
2020-04-23,92,2736728,210475,723986.0,7744776836.0,0.9996466356542026,0.0003533643457974003,0.9996466356542026,0.0002327074153541175,0.00012065693044328282,True
2020-04-24,93,2820291,217313,773627.0,7744776836.0,0.9996358460599032,0.0003641539400968222,0.9996358460599032,0.0002362044819027759,0.00012794945819404627,True
2020-04-25,94,2903496,223363,800518.0,7744776836.0,0.9996251026903056,0.00037489730969441195,0.9996251026903056,0.00024269453333542121,0.00013220277635899076,True
2020-04-26,95,2974291,228179,828460.0,7744776836.0,0.9996159616909587,0.00038403830904134266,0.9996159616909586,0.0002476058433454389,0.00013643246569590374,True
2020-04-27,96,3045275,233624,854959.0,7744776836.0,0.999606796288068,0.000393203711931978,0.999606796288068,0.00025264665999215374,0.0001405570519398243,True
2020-04-28,97,3121107,240253,887208.0,7744776836.0,0.9995970049149134,0.00040299508508652914,0.9995970049149134,0.0002574181338231655,0.0001455769512633637,True
2020-04-29,98,3198435,247233,928189.0,7744776836.0,0.9995870203793178,0.00041297962068225565,0.9995870203793177,0.0002612099796854624,0.00015176964099679322,True
2020-04-30,99,3282087,253486,992208.0,7744776836.0,0.9995762192934025,0.0004237807065974961,0.9995762192934025,0.00026293759563661624,0.00016084311096087987,True
2020-05-01,100,3371033,259073,1029025.0,7744776836.0,0.9995647346500249,0.0004352653499750241,0.9995647346500249,0.0002689470651133427,0.00016631828486168146,True
2020-05-02,101,3449295,265119,1068626.0,7744776836.0,0.9995546295170228,0.00044537048297720635,0.9995546295170228,0.00027315829039337863,0.00017221219258382772,True
2020-05-03,102,3523292,269394,1100052.0,7744776836.0,0.9995450750777449,0.0004549249222550484,0.999545075077745,0.0002781030422966212,0.00017682187995842724,True
2020-05-04,103,3600929,274239,1133029.0,7744776836.0,0.999535050644292,0.00046494935570794285,0.999535050644292,0.0002832439263844529,0.00018170542932348992,True
2020-05-05,104,3680614,280386,1168526.0,7744776836.0,0.9995247617745561,0.0004752382254439436,0.9995247617745561,0.00028815575287158605,0.00018708247257235753,True
2020-05-06,105,3771036,287146,1213467.0,7744776836.0,0.9995130865511229,0.00048691344887706974,0.9995130865511229,0.00029315538046834435,0.00019375806840872542,True
2020-05-07,106,3860174,293012,1251916.0,7744776836.0,0.9995015771168438,0.000498422883156139,0.9995015771168438,0.00029894289390470954,0.0001994799892514295,True
2020-05-08,107,3950657,298967,1287350.0,7744776836.0,0.9994898940171347,0.0005101059828652757,0.9994898940171347,0.000305281875781088,0.00020482410708418764,True
2020-05-09,108,4035000,303885,1339768.0,7744776836.0,0.9994790037097978,0.0005209962902022088,0.9994790037097977,0.00030876900014527417,0.00021222729005693458,True
2020-05-10,109,4110223,308223,1372730.0,7744776836.0,0.999469290970284,0.0005307090297159338,0.9994692909702841,0.00031366559055750174,0.00021704343915843207,True
2020-05-11,110,4186364,312301,1418717.0,7744776836.0,0.9994594596992723,0.0005405403007276529,0.9994594596992724,0.0003170325048730688,0.00022350779585458413,True
2020-05-12,111,4271644,318031,1454711.0,7744776836.0,0.9994484484071712,0.0005515515928288783,0.9994484484071711,0.00032265642418311766,0.0002288951686457606,True
2020-05-13,112,4355992,323468,1509461.0,7744776836.0,0.9994375574542378,0.0005624425457622056,0.9994375574542378,0.0003257760750796668,0.00023666647068253886,True
2020-05-14,113,4451634,329217,1548245.0,7744776836.0,0.999425208228169,0.0005747917718309837,0.999425208228169,0.0003323752323029492,0.00024241653952803452,True
2020-05-15,114,4547536,334970,1595544.0,7744776836.0,0.9994128254310878,0.0005871745689122656,0.9994128254310877,0.0003379079934021226,0.00024926657551014295,True
2020-05-16,115,4641426,339511,1651031.0,7744776836.0,0.9994007024219955,0.00059929757800448,0.9994007024219955,0.00034228023042289765,0.0002570173475815824,True
2020-05-17,116,4719789,343391,1691308.0,7744776836.0,0.9993905842479461,0.0006094157520538272,0.9993905842479461,0.0003466968844756007,0.0002627188675782265,True
2020-05-18,117,4808921,347786,1743536.0,7744776836.0,0.9993790755883828,0.0006209244116172233,0.9993790755883828,0.0003508944231120774,0.0002700299885051459,True
2020-05-19,118,4904739,352754,1794770.0,7744776836.0,0.9993667036373209,0.0006332963626790808,0.9993667036373209,0.0003560096124634159,0.00027728675021566494,True
2020-05-20,119,5010162,358160,1853016.0,7744776836.0,0.9993530914955856,0.0006469085044143937,0.9993530914955856,0.0003614030538606987,0.00028550545055369496,True
2020-05-21,120,5116135,363195,1903298.0,7744776836.0,0.999339408338247,0.0006605916617530798,0.9993394083382469,0.00036794372005065736,0.00029264794170242247,True
2020-05-22,121,5223477,368901,2010968.0,7744776836.0,0.9993255484166155,0.0006744515833845261,0.9993255484166156,0.000367164614322013,0.0003072869690625131,True
2020-05-23,122,5327627,373355,2065092.0,7744776836.0,0.9993121006437221,0.0006878993562778495,0.9993121006437221,0.00037304883809824473,0.0003148505181796048,True
2020-05-24,123,5420843,376755,2119939.0,7744776836.0,0.9993000646610238,0.000699935338976112,0.9993000646610238,0.00037756401016071834,0.00032237132881539365,True
2020-05-25,124,5509066,378449,2183015.0,7744776836.0,0.999288673370885,0.0007113266291150238,0.999288673370885,0.00038059224460783417,0.0003307343845071897,True
2020-05-26,125,5601428,383229,2237466.0,7744776836.0,0.9992767476560509,0.0007232523439491394,0.9992767476560509,0.00038487009543576215,0.00033838224851337733,True
2020-05-27,126,5703984,388449,2299897.0,7744776836.0,0.999263505699288,0.0007364943007119592,0.999263505699288,0.0003893770038643887,0.00034711729684757054,True
2020-05-28,127,5823977,393440,2366047.0,7744776836.0,0.9992480122896598,0.0007519877103402699,0.9992480122896598,0.00039568473887528294,0.000356302971464987,True
2020-05-29,128,5945413,398596,2442368.0,7744776836.0,0.999232332560912,0.0007676674390879764,0.999232332560912,0.00040084421613927057,0.0003668232229487058,True
2020-05-30,129,6080456,402955,2512206.0,7744776836.0,0.9992148959061369,0.0007851040938631379,0.9992148959061368,0.00040870060778081793,0.00037640348608231994,True
2020-05-31,130,6183316,406242,2587894.0,7744776836.0,0.9992016146971132,0.0007983853028867312,0.9992016146971133,0.0004117846217564015,0.00038660068113032973,True
2020-06-01,131,6283580,409983,2641941.0,7744776836.0,0.9991886686817376,0.0008113313182624026,0.9991886686817376,0.0004172690922452811,0.0003940622260171216,True
2020-06-02,132,6406221,415254,2745419.0,7744776836.0,0.9991728333642589,0.000827166635741136,0.9991728333642589,0.0004190628172672114,0.0004081038184739246,True
2020-06-03,133,6517437,420875,2823729.0,7744776836.0,0.9991584732345411,0.0008415267654588879,0.9991584732345411,0.0004225858367909208,0.0004189409286679671,True
2020-06-04,134,6655667,426403,2893121.0,7744776836.0,0.9991406250766243,0.000859374923375778,0.9991406250766243,0.0004307603783355805,0.00042861454504019745,True
2020-06-05,135,6789073,431460,2961396.0,7744776836.0,0.9991233997901086,0.0008766002098914449,0.9991233997901086,0.00043851708989384755,0.0004380831199975973,True
2020-06-06,136,6918403,435600,3032587.0,7744776836.0,0.9991067007937735,0.0008932992062264762,0.9991067007937735,0.0004454894018330369,0.00044780980439343936,True
2020-06-07,137,7029415,438857,3087108.0,7744776836.0,0.9990923670043886,0.0009076329956113406,0.9990923670043886,0.00045236293752389797,0.0004552700580874426,True
2020-06-08,138,7132463,443312,3238051.0,7744776836.0,0.9990790615209406,0.0009209384790593597,0.9990790615209407,0.0004456035432755496,0.0004753349357838101,True
2020-06-09,139,7258445,448357,3319547.0,7744776836.0,0.9990627948159513,0.000937205184048766,0.9990627948159513,0.0004506961367530875,0.0004865090472956786,True
2020-06-10,140,7395607,453783,3397620.0,7744776836.0,0.9990450845574241,0.000954915442575833,0.9990450845574242,0.00045762506461457966,0.0004972903779612534,True
2020-06-11,141,7531793,458920,3482583.0,7744776836.0,0.9990275003193133,0.0009724996806867322,0.9990275003193133,0.00046357565570014574,0.0005089240249865865,True
2020-06-12,142,7659267,463663,3561400.0,7744776836.0,0.9990110409683598,0.0009889590316401985,0.9990110409683598,0.0004692457997120267,0.0005197132319281718,True
2020-06-13,143,7793175,468056,3646475.0,7744776836.0,0.9989937508639661,0.0010062491360338533,0.9989937508639661,0.00047498386046458836,0.000531265275569265,True
2020-06-14,144,7925122,471838,3716477.0,7744776836.0,0.9989767139624783,0.0010232860375216626,0.9989767139624783,0.0004824938250809529,0.0005407922124407098,True
2020-06-15,145,8050034,475905,3795954.0,7744776836.0,0.9989605854151173,0.0010394145848826883,0.9989605854151173,0.000487835231408855,0.0005515793534738333,True
2020-06-16,146,8193933,483023,3893384.0,7744776836.0,0.9989420052800085,0.0010579947199914387,0.9989420052800086,0.0004929162041512954,0.0005650785158401432,True
2020-06-17,147,8337135,488500,4010834.0,7744776836.0,0.9989235151410372,0.0010764848589628231,0.9989235151410372,0.0004955340975301925,0.0005809507614326306,True
2020-06-18,148,8480229,493854,4091495.0,7744776836.0,0.9989050389469479,0.001094961053052091,0.9989050389469479,0.0005029040968482723,0.0005920569562038185,True
2020-06-19,149,8661225,500212,4185949.0,7744776836.0,0.9988816688739512,0.00111833112604873,0.9988816688739512,0.0005132573971044245,0.0006050737289443056,True
2020-06-20,150,8847108,504694,4301295.0,7744776836.0,0.9988576677950388,0.0011423322049611605,0.9988576677950388,0.0005217863710695563,0.0006205458338916042,True
2020-06-21,151,8940170,509338,4369558.0,7744776836.0,0.9988456516967095,0.0011543483032904784,0.9988456516967096,0.0005243887701349902,0.0006299595331554883,True
2020-06-22,152,9082502,513205,4460719.0,7744776836.0,0.9988272738915107,0.0011727261084892543,0.9988272738915107,0.0005304966285022083,0.0006422294799870461,True
2020-06-23,153,9250625,518774,4564360.0,7744776836.0,0.9988055659709909,0.001194434029009122,0.9988055659709908,0.0005381034325777183,0.0006563305964314037,True
2020-06-24,154,9422061,524272,4679713.0,7744776836.0,0.9987834302783002,0.0012165697216998546,0.9987834302783002,0.0005446349312988778,0.0006719347904009768,True
2020-06-25,155,9601576,529382,4772261.0,7744776836.0,0.9987602514309555,0.0012397485690445013,0.9987602514309556,0.0005552042481085635,0.0006845443209359377,True
2020-06-26,156,9794066,534465,4877928.0,7744776836.0,0.9987353972609676,0.0012646027390323632,0.9987353972609677,0.0005657584579626227,0.0006988442810697405,True
2020-06-27,157,9970478,539201,4983951.0,7744776836.0,0.9987126190707453,0.0012873809292547058,0.9987126190707453,0.0005742355259776526,0.0007131454032770532,True
2020-06-28,158,10138935,542822,5072910.0,7744776836.0,0.9986908680243863,0.001309131975613713,0.9986908680243862,0.0005840327094997524,0.0007250992661139604,True
2020-06-29,159,10291617,546894,5166472.0,7744776836.0,0.9986711538346513,0.001328846165348695,0.9986711538346513,0.0005911404675624665,0.0007377056977862286,True
2020-06-30,160,10475388,552146,5283390.0,7744776836.0,0.9986474254556559,0.0013525745443441722,0.9986474254556559,0.0005990943442595536,0.0007534802000846186,True
2020-07-01,161,10690516,557487,5399027.0,7744776836.0,0.9986196482834331,0.0013803517165668787,0.9986196482834331,0.0006112509243642718,0.000769100792202607,True
2020-07-02,162,10895486,563001,5683486.0,7744776836.0,0.9985931827048451,0.0014068172951549201,0.9985931827048451,0.0006002753983032908,0.0008065418968516293,True
2020-07-03,163,11098124,568241,5793014.0,7744776836.0,0.9985670182324153,0.0014329817675846586,0.9985670182324153,0.0006116211093367649,0.0008213606582478937,True
2020-07-04,164,11287838,573035,5988499.0,7744776836.0,0.9985425224975456,0.0014574775024544038,0.9985425224975456,0.0006102569641556034,0.0008472205382988004,True
2020-07-05,165,11474058,576880,6107597.0,7744776836.0,0.9985184779054362,0.0014815220945638104,0.9985184779054362,0.0006184272447640608,0.0008630948497997496,True
2020-07-06,166,11642331,581148,6230927.0,7744776836.0,0.9984967506170245,0.0015032493829755071,0.9984967506170245,0.0006236791714317125,0.0008795702115437946,True
2020-07-07,167,11851900,587508,6375683.0,7744776836.0,0.998469691218873,0.001530308781127028,0.998469691218873,0.0006312265806389467,0.0008990822004880813,True
2020-07-08,168,12067186,593137,6533352.0,7744776836.0,0.9984418936458042,0.0015581063541957945,0.9984418936458042,0.0006379392337083475,0.0009201671204874469,True
2020-07-09,169,12291782,598986,6667680.0,7744776836.0,0.9984128939722492,0.0015871060277507525,0.9984128939722493,0.0006488393541104739,0.0009382666736402784,True
2020-07-10,170,12524663,604728,6806755.0,7744776836.0,0.9983828245454689,0.0016171754545310697,0.9983828245454689,0.000660210114284047,0.0009569653402470227,True
2020-07-11,171,12737483,609869,6932129.0,7744776836.0,0.9983553453805418,0.0016446546194581661,0.9983553453805419,0.0006708372765306623,0.0009738173429275039,True
2020-07-12,172,12930415,614171,7043795.0,7744776836.0,0.9983304341398327,0.0016695658601672844,0.9983304341398327,0.0006807748127088836,0.0009887910474584009,True
2020-07-13,173,13124893,618607,7183691.0,7744776836.0,0.9983053232807185,0.0016946767192815213,0.9983053232807184,0.0006872496280666234,0.0010074270912148978,True
2020-07-14,174,13345920,624592,7325611.0,7744776836.0,0.9982767844338698,0.001723215566130226,0.9982767844338698,0.0006966910879754625,0.0010265244781547634,True
2020-07-15,175,13575706,630511,7485063.0,7744776836.0,0.9982471146312575,0.00175288536874247,0.9982471146312576,0.000705008306323263,0.001047877062419207,True
2020-07-16,176,13820618,636673,7637182.0,7744776836.0,0.9982154917704332,0.0017845082295667584,0.9982154917704332,0.000716194038570229,0.0010683141909965293,True
2020-07-17,177,14058038,643711,7796755.0,7744776836.0,0.9981848362712462,0.0018151637287538236,0.9981848362712462,0.0007253368455870637,0.00108982688316676,True
2020-07-18,178,14293379,650241,7947387.0,7744776836.0,0.9981544492110399,0.0018455507889601377,0.9981544492110399,0.0007354312616891006,0.0011101195272710373,True
2020-07-19,179,14505270,655135,8035317.0,7744776836.0,0.9981270899979229,0.0018729100020771728,0.9981270899979228,0.0007508051068651864,0.0011221048952119864,True
2020-07-20,180,14713414,659101,8194034.0,7744776836.0,0.9981002145947436,0.0018997854052563174,0.9981002145947436,0.0007566749984014646,0.001143110406854853,True
2020-07-21,181,14956435,665439,8368457.0,7744776836.0,0.9980688358984757,0.0019311641015242805,0.9980688358984757,0.0007647139647033207,0.0011664501368209598,True
2020-07-22,182,15231791,672857,8547936.0,7744776836.0,0.9980332821303258,0.0019667178696741987,0.9980332821303257,0.0007761357269920437,0.0011905821426821549,True
2020-07-23,183,15511422,679494,8723730.0,7744776836.0,0.9979971763772587,0.0020028236227412452,0.9979971763772587,0.0007886861208972865,0.0012141375018439589,True
2020-07-24,184,15794928,685956,8951463.0,7744776836.0,0.9979605702869861,0.002039429713013877,0.9979605702869861,0.0007950531216571777,0.001244376591356699,True
2020-07-25,185,16044485,692021,9171014.0,7744776836.0,0.9979283476671116,0.002071652332888472,0.9979283476671115,0.0007981443663123775,0.0012735079665760947,True
2020-07-26,186,16256294,696430,9314111.0,7744776836.0,0.9979009990417753,0.0020990009582246404,0.9979009990417754,0.0008064471233009457,0.001292553834923695,True
2020-07-27,187,16490680,701726,9485016.0,7744776836.0,0.9978707352904803,0.002129264709519643,0.9978707352904803,0.0008139599285414452,0.001315304780978198,True
2020-07-28,188,16754567,708664,9655235.0,7744776836.0,0.9978366623913397,0.0021633376086603096,0.9978366623913397,0.0008251584435970183,0.0013381791650632915,True
2020-07-29,189,17024801,715292,9857515.0,7744776836.0,0.9978017699721361,0.002198230027863904,0.9978017699721361,0.0008330768124924187,0.0013651532153714854,True
2020-07-30,190,17306582,722069,10070682.0,7744776836.0,0.9977653866126195,0.0022346133873805013,0.9977653866126195,0.0008410611613393168,0.0013935522260411842,True
2020-07-31,191,17594044,728679,10269726.0,7744776836.0,0.9977282697264797,0.0022717302735203045,0.9977282697264797,0.0008516241513043385,0.0014201061222159663,True
2020-08-01,192,17840315,734665,10450471.0,7744776836.0,0.9976964713925555,0.0023035286074445643,0.9976964713925555,0.000859311913167694,0.0014442166942768705,True
2020-08-02,193,18070926,739352,10589066.0,7744776836.0,0.9976666950665382,0.0023333049334618686,0.9976666950665382,0.0008705877706713046,0.001462717162790564,True
2020-08-03,194,18276983,744209,10811428.0,7744776836.0,0.997640089135294,0.002359910864706031,0.9976400891352939,0.0008678553484920582,0.001492055516213973,True
2020-08-04,195,18542287,751380,11034311.0,7744776836.0,0.9976058332741352,0.002394166725864843,0.9976058332741352,0.0008724068030718916,0.0015217599227929516,True
2020-08-05,196,18817443,758757,11255687.0,7744776836.0,0.997570305329841,0.002429694670158989,0.997570305329841,0.0008783983249688565,0.0015512963451901327,True
